1,994,-3105,1928,23.0,26.4,352.41,70.0,51.0|0.408
1,998,-3111,1927,23.0,26.4,352.41,70.0,51.0|0.407
1,997,-3110,1934,23.0,26.4,352.41,70.0,51.0|0.407
1,999,-3110,1934,23.0,26.4,352.41,70.0,51.0|0.408
1,1000,-3110,1929,23.0,26.4,352.41,70.0,51.0|0.406
1,1001,-3110,1810,23.0,26.4,352.41,70.0,51.0|0.409
1,1001,-3111,16,23.0,26.4,352.41,70.0,51.0|0.405
1,1002,-3111,1937,23.0,26.4,352.41,70.0,51.0|0.407
1,1000,-3111,7,23.0,26.4,352.41,70.0,51.0|0.409
1,998,-3111,1925,23.0,26.4,352.41,70.0,51.0|0.407
1,1000,-3111,1810,23.0,26.4,352.41,70.0,51.0|0.407
1,1000,-3112,1809,23.0,26.4,352.41,70.0,51.0|0.408
1,1001,-3112,1809,23.0,26.4,352.41,70.0,51.0|0.408
1,1000,-3111,1809,23.0,26.4,352.41,70.0,51.0|0.407
1,1000,-3112,1809,23.0,26.4,352.41,70.0,51.0|0.408
1,999,-3112,113,23.0,26.4,352.41,70.0,51.0|0.408
1,996,-3110,1938,23.0,26.4,352.41,70.0,51.0|0.407
1,997,-3111,1938,23.0,26.4,352.41,70.0,51.0|0.407
1,997,-3110,1920,23.0,26.4,352.41,70.0,51.0|0.407
1,1000,-3111,1921,23.0,26.4,352.41,70.0,51.0|0.407
1,998,-3110,1926,23.0,26.4,352.41,70.0,51.0|0.409
1,999,-3111,114,23.0,26.4,352.41,70.0,51.0|0.409
1,1000,-3111,1809,23.0,26.4,352.41,70.0,51.0|0.408
1,1002,-3111,1808,23.0,26.4,352.41,70.0,51.0|0.409
1,1001,-3111,1808,23.0,26.4,352.41,70.0,51.0|0.409
1,999,-3110,17,23.0,26.4,352.41,70.0,51.0|0.406
1,1002,-3113,114,23.0,26.4,352.41,70.0,51.0|0.407
1,1000,-3113,1933,23.0,26.4,352.41,70.0,51.0|0.407
1,1001,-3115,1956,23.0,26.4,352.41,70.0,51.0|0.408
1,1075,-3137,1948,23.0,26.4,352.41,70.0,51.0|0.408
1,1129,-3162,1810,23.0,26.4,352.41,70.0,51.0|0.407
1,1173,-3174,1810,23.0,26.4,352.41,70.0,51.0|0.408
1,1188,-3197,113,23.0,26.4,352.41,70.0,51.0|0.407
1,1245,-3311,1920,23.0,26.4,352.41,70.0,51.0|0.408
1,1249,-3311,1937,23.0,26.4,352.41,70.0,51.0|0.407
1,1288,-3311,17,23.0,26.4,352.41,70.0,51.0|0.41
1,1351,-3312,7,23.0,26.4,352.41,70.0,51.0|0.408
1,1351,-3312,1923,23.0,26.4,352.41,70.0,51.0|0.407
1,1351,-3312,1923,23.0,26.4,352.41,70.0,51.0|0.408
1,1351,-3312,1923,23.0,26.4,352.41,70.0,51.0|0.409
1,1351,-3312,1923,23.0,26.4,352.41,70.0,51.0|0.406
1,1351,-3312,1923,23.0,26.4,352.41,70.0,51.0|0.408
1,1351,-3312,1923,23.0,26.4,352.41,70.0,51.0|0.409
1,1401,-3183,1923,23.0,26.4,352.41,70.0,51.0|0.406
1,1296,-3184,1810,23.0,26.4,352.41,70.0,51.0|0.409
1,1439,-3198,114,23.0,26.4,352.41,70.0,51.0|0.405
1,1453,-3209,7,23.0,26.4,352.41,70.0,51.0|0.407
1,1533,-3227,1960,23.0,26.4,352.41,70.0,51.0|0.407
1,1540,-3231,1967,23.0,26.4,352.41,70.0,51.0|0.408
1,1562,-3240,1965,23.0,26.4,352.41,70.0,51.0|0.407
1,1663,-3261,1964,23.0,26.4,352.41,70.0,51.0|0.408
1,1755,-3297,1964,23.0,26.4,352.41,70.0,51.0|0.408
1,1783,-3300,1964,23.0,26.4,352.41,70.0,51.0|0.407
1,1861,-3297,1964,23.0,26.4,352.41,70.0,51.0|0.407
1,1923,-3297,1964,23.0,26.4,352.41,70.0,51.0|0.408
1,1958,-3274,1964,23.0,26.4,352.41,70.0,51.0|0.407
1,2003,-3271,1964,23.0,26.4,352.41,70.0,51.0|0.408
1,2028,-3263,1964,23.0,26.4,352.41,70.0,51.0|0.409
1,2035,-3262,1964,23.0,26.4,352.41,70.0,51.0|0.407
1,2035,-3262,1964,23.0,26.4,352.41,70.0,51.0|0.407
1,2035,-3262,1964,23.0,26.4,352.41,70.0,51.0|0.41
1,2035,-3262,1964,23.0,26.4,352.41,70.0,51.0|0.408
1,2035,-3262,1964,23.0,26.4,352.41,70.0,51.0|0.408
1,2035,-3262,1964,23.0,26.4,352.41,70.0,51.0|0.408
1,2035,-3262,1964,23.0,26.4,352.41,70.0,51.0|0.409
1,2035,-3262,1964,23.0,26.4,352.41,70.0,51.0|0.409
1,4361,-3311,1964,23.0,26.4,352.41,70.0,51.0|0.407
1,4362,-3311,1964,23.0,26.4,352.41,70.0,51.0|0.408
1,4365,-3310,1964,23.0,26.4,352.41,70.0,51.0|0.408
1,2868,-3187,1964,23.0,26.4,352.41,70.0,51.0|0.407
1,2832,-3158,2017,23.0,26.4,352.41,70.0,51.0|0.409
1,2954,-3148,1999,23.0,26.4,352.41,70.0,51.0|0.405
1,2993,-3130,1954,23.0,26.4,352.41,70.0,51.0|0.408
1,3033,-3099,1988,23.0,26.4,352.41,70.0,51.0|0.408
1,3100,-3055,1977,23.0,26.4,352.41,70.0,51.0|0.407
1,3125,-3043,2007,23.0,26.4,352.41,70.0,51.0|0.407
1,3204,-2956,1972,23.0,26.4,352.41,70.0,51.0|0.409
1,3205,-2928,1976,23.0,26.4,352.41,70.0,51.0|0.408
1,3267,-2860,1998,23.0,26.4,352.41,70.0,51.0|0.409
1,3301,-2828,1994,23.0,26.4,352.41,70.0,51.0|0.406
1,4420,-2717,2029,23.0,26.4,352.41,70.0,51.0|0.409
1,276,-2700,2021,23.0,26.4,352.41,70.0,51.0|0.406
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.41
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.406
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.41
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.411
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.412
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.41
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.405
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.41
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.406
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.411
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.406
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.406
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,281,-2621,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2159,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.406
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.411
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.41
1,276,-2158,2021,23.0,26.4,352.41,70.0,51.0|0.406
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.406
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2165,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.41
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.406
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2163,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.406
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2159,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2159,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2159,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2159,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2159,2021,23.0,26.4,352.41,70.0,51.0|0.41
1,276,-2159,2021,23.0,26.4,352.41,70.0,51.0|0.406
1,276,-2158,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2158,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2163,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2163,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,276,-2159,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.406
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2163,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2159,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2159,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2159,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.41
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2164,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2164,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.409
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.411
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.404
1,276,-2161,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2165,2021,23.0,26.4,352.41,70.0,51.0|0.411
1,276,-2163,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2163,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2163,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2162,2021,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2160,2021,23.0,26.4,352.41,70.0,51.0|0.40
