1,1860,-651,2255,23.0,26.4,352.41,70.0,51.0|0.408
1,1858,-651,2254,23.0,26.4,352.41,70.0,51.0|0.408
1,1858,-651,2254,23.0,26.4,352.41,70.0,51.0|0.407
1,1858,-664,2251,23.0,26.4,352.41,70.0,51.0|0.406
1,1863,-743,2251,23.0,26.4,352.41,70.0,51.0|0.407
1,1889,-831,2237,23.0,26.4,352.41,70.0,51.0|0.407
1,1891,-849,2238,23.0,26.4,352.41,70.0,51.0|0.407
1,1910,-880,2220,23.0,26.4,352.41,70.0,51.0|0.407
1,1908,-1023,2218,23.0,26.4,352.41,70.0,51.0|0.407
1,1926,-1081,2237,23.0,26.4,352.41,70.0,51.0|0.408
1,1939,-1089,2240,23.0,26.4,352.41,70.0,51.0|0.407
1,1936,-1079,2242,23.0,26.4,352.41,70.0,51.0|0.408
1,1808,-1120,2240,23.0,26.4,352.41,70.0,51.0|0.407
1,1934,-1279,2225,23.0,26.4,352.41,70.0,51.0|0.407
1,1986,-1342,2237,23.0,26.4,352.41,70.0,51.0|0.408
1,2067,-1388,2065,23.0,26.4,352.41,70.0,51.0|0.407
1,130,-1407,2193,23.0,26.4,352.41,70.0,51.0|0.407
1,2244,-1470,2164,23.0,26.4,352.41,70.0,51.0|0.406
1,2261,-1510,2188,23.0,26.4,352.41,70.0,51.0|0.408
1,2249,-1516,2188,23.0,26.4,352.41,70.0,51.0|0.41
1,4448,-1529,2064,23.0,26.4,352.41,70.0,51.0|0.407
1,4452,-1528,2098,23.0,26.4,352.41,70.0,51.0|0.407
1,103,-1519,2099,23.0,26.4,352.41,70.0,51.0|0.406
1,4457,-1482,2180,23.0,26.4,352.41,70.0,51.0|0.408
1,104,-1468,2065,23.0,26.4,352.41,70.0,51.0|0.408
1,4458,-1514,2148,23.0,26.4,352.41,70.0,51.0|0.407
1,4352,-1435,2179,23.0,26.4,352.41,70.0,51.0|0.407
1,4360,-1466,2177,23.0,26.4,352.41,70.0,51.0|0.406
1,4362,-1472,2064,23.0,26.4,352.41,70.0,51.0|0.408
1,4363,-1470,2064,23.0,26.4,352.41,70.0,51.0|0.408
1,4365,-1448,2215,23.0,26.4,352.41,70.0,51.0|0.407
1,2920,-1470,2188,23.0,26.4,352.41,70.0,51.0|0.407
1,2952,-1465,2066,23.0,26.4,352.41,70.0,51.0|0.408
1,2950,-1465,2175,23.0,26.4,352.41,70.0,51.0|0.407
1,2960,-1466,2178,23.0,26.4,352.41,70.0,51.0|0.407
1,2953,-1465,2178,23.0,26.4,352.41,70.0,51.0|0.407
1,2953,-1466,8,23.0,26.4,352.41,70.0,51.0|0.407
1,2947,-1480,2183,23.0,26.4,352.41,70.0,51.0|0.407
1,2971,-1509,2185,23.0,26.4,352.41,70.0,51.0|0.407
1,3018,-1540,2181,23.0,26.4,352.41,70.0,51.0|0.407
1,3057,-1569,2114,23.0,26.4,352.41,70.0,51.0|0.408
1,3072,-1584,2103,23.0,26.4,352.41,70.0,51.0|0.406
1,3137,-1612,2136,23.0,26.4,352.41,70.0,51.0|0.408
1,3208,-1776,2078,23.0,26.4,352.41,70.0,51.0|0.406
1,3223,-1735,2014,23.0,26.4,352.41,70.0,51.0|0.407
1,3308,-1852,2066,23.0,26.4,352.41,70.0,51.0|0.408
1,4419,-2030,2036,23.0,26.4,352.41,70.0,51.0|0.406
1,71,-1933,2168,23.0,26.4,352.41,70.0,51.0|0.408
1,4425,-1998,2065,23.0,26.4,352.41,70.0,51.0|0.406
1,4426,-2087,2193,23.0,26.4,352.41,70.0,51.0|0.408
1,4428,-2186,2185,23.0,26.4,352.41,70.0,51.0|0.407
1,4428,-2329,2183,23.0,26.4,352.41,70.0,51.0|0.407
1,4429,-2394,2183,23.0,26.4,352.41,70.0,51.0|0.406
1,77,-2543,2183,23.0,26.4,352.41,70.0,51.0|0.408
1,284,-2559,2183,23.0,26.4,352.41,70.0,51.0|0.408
1,4426,-2682,2183,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2728,2037,23.0,26.4,352.41,70.0,51.0|0.409
1,276,-2728,2037,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2728,2037,23.0,26.4,352.41,70.0,51.0|0.409
1,276,-2728,2037,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2728,2037,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2728,2037,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-2728,2037,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2728,2037,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-2728,2037,23.0,26.4,352.41,70.0,51.0|0.408
1,4425,-2728,2022,23.0,26.4,352.41,70.0,51.0|0.409
1,4425,-2728,2022,23.0,26.4,352.41,70.0,51.0|0.41
1,4425,-2728,2022,23.0,26.4,352.41,70.0,51.0|0.407
1,4425,-2720,2012,23.0,26.4,352.41,70.0,51.0|0.408
1,4425,-2720,2012,23.0,26.4,352.41,70.0,51.0|0.406
1,4425,-2720,2012,23.0,26.4,352.41,70.0,51.0|0.408
1,4424,-2791,2007,23.0,26.4,352.41,70.0,51.0|0.408
1,4424,-2841,2151,23.0,26.4,352.41,70.0,51.0|0.407
1,4417,-2886,2196,23.0,26.4,352.41,70.0,51.0|0.407
1,3314,-2910,2221,23.0,26.4,352.41,70.0,51.0|0.407
1,3314,-2910,2222,23.0,26.4,352.41,70.0,51.0|0.407
1,3315,-2913,2198,23.0,26.4,352.41,70.0,51.0|0.406
1,3316,-2913,2187,23.0,26.4,352.41,70.0,51.0|0.409
1,3316,-2914,2177,23.0,26.4,352.41,70.0,51.0|0.406
1,3317,-2917,2064,23.0,26.4,352.41,70.0,51.0|0.408
1,3317,-2915,2181,23.0,26.4,352.41,70.0,51.0|0.406
1,3316,-2915,17,23.0,26.4,352.41,70.0,51.0|0.408
1,3316,-2915,2065,23.0,26.4,352.41,70.0,51.0|0.407
1,3316,-2911,2199,23.0,26.4,352.41,70.0,51.0|0.408
1,3315,-2915,2181,23.0,26.4,352.41,70.0,51.0|0.407
1,3314,-2915,2194,23.0,26.4,352.41,70.0,51.0|0.408
1,3314,-2913,2193,23.0,26.4,352.41,70.0,51.0|0.409
1,3315,-2913,2187,23.0,26.4,352.41,70.0,51.0|0.408
1,3314,-2913,2195,23.0,26.4,352.41,70.0,51.0|0.407
1,3315,-2912,2196,23.0,26.4,352.41,70.0,51.0|0.407
1,3315,-2913,2193,23.0,26.4,352.41,70.0,51.0|0.408
1,3316,-2912,2194,23.0,26.4,352.41,70.0,51.0|0.407
1,3317,-2918,2197,23.0,26.4,352.41,70.0,51.0|0.407
1,3317,-2919,2184,23.0,26.4,352.41,70.0,51.0|0.408
1,3314,-2915,2178,23.0,26.4,352.41,70.0,51.0|0.407
1,3316,-2917,2065,23.0,26.4,352.41,70.0,51.0|0.407
1,3315,-2916,2066,23.0,26.4,352.41,70.0,51.0|0.407
1,3294,-2932,2160,23.0,26.4,352.41,70.0,51.0|0.407
1,3275,-3054,2180,23.0,26.4,352.41,70.0,51.0|0.409
1,3201,-2970,2167,23.0,26.4,352.41,70.0,51.0|0.405
1,3177,-3043,2112,23.0,26.4,352.41,70.0,51.0|0.407
1,3170,-3022,2065,23.0,26.4,352.41,70.0,51.0|0.409
1,3170,-3042,2065,23.0,26.4,352.41,70.0,51.0|0.408
1,3063,-3086,2197,23.0,26.4,352.41,70.0,51.0|0.407
1,3057,-3089,2240,23.0,26.4,352.41,70.0,51.0|0.407
1,3034,-3130,2064,23.0,26.4,352.41,70.0,51.0|0.407
1,3013,-3125,2065,23.0,26.4,352.41,70.0,51.0|0.407
1,2973,-3151,2066,23.0,26.4,352.41,70.0,51.0|0.408
1,2967,-3146,2192,23.0,26.4,352.41,70.0,51.0|0.407
1,2960,3130,8,23.0,26.4,352.41,70.0,51.0|0.407
1,11,-3197,2182,23.0,26.4,352.41,70.0,51.0|0.407
1,2833,-3312,2185,23.0,26.4,352.41,70.0,51.0|0.407
1,2832,-3183,2183,23.0,26.4,352.41,70.0,51.0|0.407
1,2960,-3195,2100,23.0,26.4,352.41,70.0,51.0|0.407
1,2949,-3194,2030,23.0,26.4,352.41,70.0,51.0|0.408
1,2934,-3200,2047,23.0,26.4,352.41,70.0,51.0|0.407
1,2828,-3209,2032,23.0,26.4,352.41,70.0,51.0|0.407
1,272,-3228,2016,23.0,26.4,352.41,70.0,51.0|0.408
1,272,-3228,2016,23.0,26.4,352.41,70.0,51.0|0.407
1,272,-3228,2016,23.0,26.4,352.41,70.0,51.0|0.408
1,272,-3228,2016,23.0,26.4,352.41,70.0,51.0|0.407
1,4359,-3272,2020,23.0,26.4,352.41,70.0,51.0|0.409
1,4462,-3272,2020,23.0,26.4,352.41,70.0,51.0|0.406
1,272,-3464,2020,23.0,26.4,352.41,70.0,51.0|0.408
1,282,-3304,2020,23.0,26.4,352.41,70.0,51.0|0.406
1,4457,-3300,2020,23.0,26.4,352.41,70.0,51.0|0.407
1,4456,-3272,2020,23.0,26.4,352.41,70.0,51.0|0.409
1,4456,-3272,2020,23.0,26.4,352.41,70.0,51.0|0.408
1,4456,-3272,2020,23.0,26.4,352.41,70.0,51.0|0.407
1,4456,-3272,2020,23.0,26.4,352.41,70.0,51.0|0.408
1,4456,-3272,2020,23.0,26.4,352.41,70.0,51.0|0.406
1,4456,-3272,2020,23.0,26.4,352.41,70.0,51.0|0.41
1,4456,-3272,2020,23.0,26.4,352.41,70.0,51.0|0.406
1,4456,-3272,2020,23.0,26.4,352.41,70.0,51.0|0.407
1,4456,-3272,2020,23.0,26.4,352.41,70.0,51.0|0.408
1,4456,-3272,2020,23.0,26.4,352.41,70.0,51.0|0.408
1,4456,-3272,2020,23.0,26.4,352.41,70.0,51.0|0.407
1,4456,-3272,2020,23.0,26.4,352.41,70.0,51.0|0.41
1,4449,-3198,2020,23.0,26.4,352.41,70.0,51.0|0.404
1,4449,-3198,2020,23.0,26.4,352.41,70.0,51.0|0.408
1,2245,-3310,2020,23.0,26.4,352.41,70.0,51.0|0.407
1,2236,-3311,2000,23.0,26.4,352.41,70.0,51.0|0.407
1,2196,-3169,2000,23.0,26.4,352.41,70.0,51.0|0.407
1,2064,-3096,2000,23.0,26.4,352.41,70.0,51.0|0.407
1,2119,-2943,2045,23.0,26.4,352.41,70.0,51.0|0.408
1,2113,-2923,2035,23.0,26.4,352.41,70.0,51.0|0.407
1,2101,-3056,2032,23.0,26.4,352.41,70.0,51.0|0.407
1,2099,-3056,2030,23.0,26.4,352.41,70.0,51.0|0.408
1,2112,-2922,2030,23.0,26.4,352.41,70.0,51.0|0.406
1,2100,-3056,2046,23.0,26.4,352.41,70.0,51.0|0.407
1,2105,-2922,1984,23.0,26.4,352.41,70.0,51.0|0.408
1,2112,-2922,1987,23.0,26.4,352.41,70.0,51.0|0.406
1,2113,-2923,1982,23.0,26.4,352.41,70.0,51.0|0.408
1,2113,-2923,1982,23.0,26.4,352.41,70.0,51.0|0.408
1,2113,-2922,1983,23.0,26.4,352.41,70.0,51.0|0.409
1,2113,-2922,1983,23.0,26.4,352.41,70.0,51.0|0.408
1,2113,-2922,1983,23.0,26.4,352.41,70.0,51.0|0.406
1,2113,-2922,1983,23.0,26.4,352.41,70.0,51.0|0.408
1,2113,-2922,1983,23.0,26.4,352.41,70.0,51.0|0.408
1,2076,-3055,2018,23.0,26.4,352.41,70.0,51.0|0.409
1,2076,-3055,2018,23.0,26.4,352.41,70.0,51.0|0.405
1,2100,-3056,2036,23.0,26.4,352.41,70.0,51.0|0.407
1,2100,-3056,2042,23.0,26.4,352.41,70.0,51.0|0.407
1,2112,-2922,2042,23.0,26.4,352.41,70.0,51.0|0.408
1,2113,-2922,2041,23.0,26.4,352.41,70.0,51.0|0.406
1,2115,-2923,2059,23.0,26.4,352.41,70.0,51.0|0.407
1,2114,-2922,2065,23.0,26.4,352.41,70.0,51.0|0.409
1,2113,-2922,2065,23.0,26.4,352.41,70.0,51.0|0.406
1,2113,-2922,2065,23.0,26.4,352.41,70.0,51.0|0.408
1,2113,-2922,2065,23.0,26.4,352.41,70.0,51.0|0.407
1,2100,-3056,2059,23.0,26.4,352.41,70.0,51.0|0.408
1,2100,-3056,2059,23.0,26.4,352.41,70.0,51.0|0.408
1,2079,-3056,2050,23.0,26.4,352.41,70.0,51.0|0.407
1,2025,-2870,2046,23.0,26.4,352.41,70.0,51.0|0.407
1,1961,-2727,2060,23.0,26.4,352.41,70.0,51.0|0.407
1,1808,-2655,1980,23.0,26.4,352.41,70.0,51.0|0.407
1,1808,-2645,1974,23.0,26.4,352.41,70.0,51.0|0.406
1,1926,-2536,1962,23.0,26.4,352.41,70.0,51.0|0.408
1,1888,-2415,1970,23.0,26.4,352.41,70.0,51.0|0.406
1,1817,-2287,2019,23.0,26.4,352.41,70.0,51.0|0.408
1,1796,-2167,2024,23.0,26.4,352.41,70.0,51.0|0.41
1,1794,-2157,2030,23.0,26.4,352.41,70.0,51.0|0.407
1,1784,-1947,1962,23.0,26.4,352.41,70.0,51.0|0.406
1,1782,-2032,1959,23.0,26.4,352.41,70.0,51.0|0.407
1,1774,-2030,1938,23.0,26.4,352.41,70.0,51.0|0.409
1,1772,-1920,1932,23.0,26.4,352.41,70.0,51.0|0.408
1,1773,-1921,1936,23.0,26.4,352.41,70.0,51.0|0.409
1,1772,-1920,1971,23.0,26.4,352.41,70.0,51.0|0.409
1,1771,-1919,1967,23.0,26.4,352.41,70.0,51.0|0.408
1,1768,-2030,1965,23.0,26.4,352.41,70.0,51.0|0.408
1,1769,-2030,1978,23.0,26.4,352.41,70.0,51.0|0.407
1,1768,-1921,1979,23.0,26.4,352.41,70.0,51.0|0.418
1,1770,-1917,1950,23.0,26.4,352.41,70.0,51.0|0.408
1,1772,-1919,7,23.0,26.4,352.41,70.0,51.0|0.407
1,1773,-1921,1935,23.0,26.4,352.41,70.0,51.0|0.408
1,1774,-1921,1930,23.0,26.4,352.41,70.0,51.0|0.407
1,1772,-2030,1928,23.0,26.4,352.41,70.0,51.0|0.407
1,1771,-1920,1931,23.0,26.4,352.41,70.0,51.0|0.407
1,1774,-2030,1809,23.0,26.4,352.41,70.0,51.0|0.408
1,1772,-2030,1920,23.0,26.4,352.41,70.0,51.0|0.407
1,1772,-1919,1921,23.0,26.4,352.41,70.0,51.0|0.411
1,1770,-1921,1939,23.0,26.4,352.41,70.0,51.0|0.407
1,1770,-2030,1960,23.0,26.4,352.41,70.0,51.0|0.407
1,1773,-2030,1941,23.0,26.4,352.41,70.0,51.0|0.408
1,1773,-1921,1964,23.0,26.4,352.41,70.0,51.0|0.407
1,1774,-2030,113,23.0,26.4,352.41,70.0,51.0|0.407
1,1774,-2030,1929,23.0,26.4,352.41,70.0,51.0|0.408
1,1774,-1921,1940,23.0,26.4,352.41,70.0,51.0|0.406
1,1773,-2030,1934,23.0,26.4,352.41,70.0,51.0|0.409
1,1771,-2030,1969,23.0,26.4,352.41,70.0,51.0|0.406
1,1772,-1921,1967,23.0,26.4,352.41,70.0,51.0|0.407
1,1773,-2030,1971,23.0,26.4,352.41,70.0,51.0|0.408
1,1772,-1921,1943,23.0,26.4,352.41,70.0,51.0|0.406
1,1771,-1920,1941,23.0,26.4,352.41,70.0,51.0|0.41
1,1772,-1921,1945,23.0,26.4,352.41,70.0,51.0|0.407
1,1771,-1919,1954,23.0,26.4,352.41,70.0,51.0|0.407
1,1772,-1920,1940,23.0,26.4,352.41,70.0,51.0|0.407
1,1772,-2030,1969,23.0,26.4,352.41,70.0,51.0|0.407
1,1773,-1920,1945,23.0,26.4,352.41,70.0,51.0|0.41
1,1768,-1919,1963,23.0,26.4,352.41,70.0,51.0|0.407
1,1767,-1917,1964,23.0,26.4,352.41,70.0,51.0|0.409
1,1771,-1920,1958,23.0,26.4,352.41,70.0,51.0|0.408
1,1772,-2030,1949,23.0,26.4,352.41,70.0,51.0|0.407
1,1772,-2030,1940,23.0,26.4,352.41,70.0,51.0|0.408
1,1771,-1920,1926,23.0,26.4,352.41,70.0,51.0|0.408
1,1772,-2030,1950,23.0,26.4,352.41,70.0,51.0|0.407
1,1773,-2030,1941,23.0,26.4,352.41,70.0,51.0|0.407
1,1774,-2030,1931,23.0,26.4,352.41,70.0,51.0|0.409
1,1774,-2030,1935,23.0,26.4,352.41,70.0,51.0|0.406
1,1774,-2030,1925,23.0,26.4,352.41,70.0,51.0|0.407
1,1773,-1920,17,23.0,26.4,352.41,70.0,51.0|0.409
1,1775,-1921,113,23.0,26.4,352.41,70.0,51.0|0.406
1,1769,-1920,1977,23.0,26.4,352.41,70.0,51.0|0.408
1,1769,-2030,1983,23.0,26.4,352.41,70.0,51.0|0.408
1,1768,-2030,1969,23.0,26.4,352.41,70.0,51.0|0.407
1,1773,-2030,114,23.0,26.4,352.41,70.0,51.0|0.406
1,1774,-2030,1923,23.0,26.4,352.41,70.0,51.0|0.407
1,1773,-2030,1958,23.0,26.4,352.41,70.0,51.0|0.407
1,1772,-2030,1930,23.0,26.4,352.41,70.0,51.0|0.409
1,1773,-2030,1933,23.0,26.4,352.41,70.0,51.0|0.405
1,1773,-2030,1924,23.0,26.4,352.41,70.0,51.0|0.406
1,1772,-2030,1938,23.0,26.4,352.41,70.0,51.0|0.408
1,1770,-2030,1965,23.0,26.4,352.41,70.0,51.0|0.407
1,1773,-1920,1967,23.0,26.4,352.41,70.0,51.0|0.407
1,1768,-1916,1939,23.0,26.4,352.41,70.0,51.0|0.407
1,1770,-2030,1950,23.0,26.4,352.41,70.0,51.0|0.408
1,1770,-2030,1950,23.0,26.4,352.41,70.0,51.0|0.406
1,1773,-1921,1949,23.0,26.4,352.41,70.0,51.0|0.408
1,1769,-1918,1973,23.0,26.4,352.41,70.0,51.0|0.407
1,1771,-2030,1953,23.0,26.4,352.41,70.0,51.0|0.409
1,1775,-2030,1935,23.0,26.4,352.41,70.0,51.0|0.411
1,1772,-2030,1952,23.0,26.4,352.41,70.0,51.0|0.409
1,1775,-1903,1954,23.0,26.4,352.41,70.0,51.0|0.407
1,1765,-1766,2104,23.0,26.4,352.41,70.0,51.0|0.408
1,1766,-1775,2145,23.0,26.4,352.41,70.0,51.0|0.406
1,1768,-1641,2137,23.0,26.4,352.41,70.0,51.0|0.408
1,1762,-1628,2136,23.0,26.4,352.41,70.0,51.0|0.406
1,1761,-1624,2072,23.0,26.4,352.41,70.0,51.0|0.409
1,1759,-1618,2112,23.0,26.4,352.41,70.0,51.0|0.406
1,1759,-1620,2136,23.0,26.4,352.41,70.0,51.0|0.411
1,1759,-1620,2136,23.0,26.4,352.41,70.0,51.0|0.41
1,1759,-1621,2119,23.0,26.4,352.41,70.0,51.0|0.407
1,1758,-1621,2145,23.0,26.4,352.41,70.0,51.0|0.409
1,1758,-1621,2145,23.0,26.4,352.41,70.0,51.0|0.407
1,1754,-1617,2112,23.0,26.4,352.41,70.0,51.0|0.409
1,1760,-1624,2153,23.0,26.4,352.41,70.0,51.0|0.41
1,1757,-1619,2147,23.0,26.4,352.41,70.0,51.0|0.409
1,1759,-1618,2115,23.0,26.4,352.41,70.0,51.0|0.407
1,1764,-1625,2116,23.0,26.4,352.41,70.0,51.0|0.406
1,1766,-1626,2114,23.0,26.4,352.41,70.0,51.0|0.409
1,1742,-1467,2293,23.0,26.4,352.41,70.0,51.0|0.408
1,1755,-1520,2277,23.0,26.4,352.41,70.0,51.0|0.407
1,1743,-1325,2239,23.0,26.4,352.41,70.0,51.0|0.407
1,1733,-1309,2247,23.0,26.4,352.41,70.0,51.0|0.408
1,1733,-1310,2238,23.0,26.4,352.41,70.0,51.0|0.408
1,1734,-1310,2240,23.0,26.4,352.41,70.0,51.0|0.406
1,1733,-1308,2242,23.0,26.4,352.41,70.0,51.0|0.411
1,1735,-1292,2244,23.0,26.4,352.41,70.0,51.0|0.408
1,1749,-1167,2244,23.0,26.4,352.41,70.0,51.0|0.406
1,1766,-1263,2210,23.0,26.4,352.41,70.0,51.0|0.408
1,1763,-1262,2208,23.0,26.4,352.41,70.0,51.0|0.407
1,1767,-1262,2219,23.0,26.4,352.41,70.0,51.0|0.407
1,1769,-1262,2217,23.0,26.4,352.41,70.0,51.0|0.407
1,1771,-1262,2212,23.0,26.4,352.41,70.0,51.0|0.407
1,1765,-1262,2214,23.0,26.4,352.41,70.0,51.0|0.407
1,1765,-1262,2213,23.0,26.4,352.41,70.0,51.0|0.408
1,1773,-1262,2181,23.0,26.4,352.41,70.0,51.0|0.407
1,1771,-1262,2199,23.0,26.4,352.41,70.0,51.0|0.407
1,1771,-1262,2199,23.0,26.4,352.41,70.0,51.0|0.408
1,1767,-1262,2205,23.0,26.4,352.41,70.0,51.0|0.406
1,1766,-1262,2212,23.0,26.4,352.41,70.0,51.0|0.408
1,1772,-1262,2205,23.0,26.4,352.41,70.0,51.0|0.411
1,1768,-1262,2221,23.0,26.4,352.41,70.0,51.0|0.408
1,1767,-1262,2212,23.0,26.4,352.41,70.0,51.0|0.407
1,1767,-1262,2206,23.0,26.4,352.41,70.0,51.0|0.408
1,1765,-1262,2215,23.0,26.4,352.41,70.0,51.0|0.406
1,1767,-1262,2220,23.0,26.4,352.41,70.0,51.0|0.411
1,1768,-1262,2219,23.0,26.4,352.41,70.0,51.0|0.407
1,1768,-1262,2219,23.0,26.4,352.41,70.0,51.0|0.408
1,1766,-1262,2228,23.0,26.4,352.41,70.0,51.0|0.406
1,1768,-1262,2220,23.0,26.4,352.41,70.0,51.0|0.407
1,1766,-1262,2221,23.0,26.4,352.41,70.0,51.0|0.407
